id,company_name,tax
252,CÔNG TY TNHH DỊCH VỤ BẢO VỆ LONG HẢI ĐÔNG NAM Á - CHI NHÁNH BÌNH PHƯỚC,3603650187
253,CHI NHÁNH PHÚ RIỀNG - CÔNG TY CỔ PHẦN ĐIỆN SINH HỌC DDS BÌNH PHƯỚC,3801217049
254,CÔNG TY TNHH TMDV KINH DOANH ĐAN PHƯỢNG - CHI NHÁNH BÌNH THUẬN,3703319613
255,CÔNG TY TNHH TMDV KINH DOANH THÙY DƯƠNG - CHI NHÁNH PHÚ TÀI,3703319885
256,CÔNG TY TNHH TMDV KINH DOANH ĐẦU TƯ QUỐC ĐẠT - CHI NHÁNH PHAN THIẾT,3703312858
257,CHI NHÁNH BÌNH THUẬN - CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG THƯƠNG MẠI MINH KHÔI,3401183331
258,CÔNG TY TNHH THƯƠNG MẠI NHÀ ĐẤT NAM VIỆT-CHI NHÁNH 3,3603611251
259,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN VẬN TẢI NET - CHI NHÁNH BÌNH THUẬN,801447022
260,CÔNG TY CỔ PHẦN TƯ VẤN ĐẦU TƯ XÂY DỰNG NN- CHI NHÁNH LA GI,1400470932
261,VĂN PHÒNG ĐẠI DIỆN - CÔNG TY TNHH HEGOLIFE,315830117
262,CHI NHÁNH CÔNG TY CỔ PHẦN HỆ THỐNG GIÁO DỤC QUỐC TẾ SIK - SIK NAM HÀ (SMILE),313300315
263,CHI NHÁNH CÔNG TY TNHH TM Ô TÔ PHÚ XUÂN SG,318870855
264,CHI NHÁNH CÔNG TY TNHH XÂY DỰNG LFP,317020340
265,CHI NHÁNH CÔNG TY TNHH NỆM THẮNG LỢI – CỬA HÀNG TẠI BÌNH THUẬN,314243042
266,CHI NHÁNH TẠI TỈNH BÌNH THUẬN - CÔNG TY TNHH BỆNH VIỆN ĐA KHOA HỒNG ĐỨC.,301884176
267,VĂN PHÒNG ĐẠI DIỆN BÌNH THUẬN - CÔNG TY CỔ PHẦN TẬP ĐOÀN MEEY LAND,108867454
268,VĂN PHÒNG ĐẠI DIỆN CÔNG TY TNHH ORIFLAME VIỆT NAM TẠI TỈNH BÌNH THUẬN,302934253
269,VĂN PHÒNG ĐẠI DIỆN THÀNH PHỐ PHAN THIẾT CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG HÀ MINH,3401099665
270,KHÁCH SẠN CAO PHÁT – CHI NHÁNH CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI DỊCH VỤ CAO NGUYÊN PHÁT,3401218552
271,ĐỊA ĐIỂM KINH DOANH CÔNG TY TNHH DV THƯƠNG MẠI T&M,34287600
272,CÔNG TY TNHH ĐỊA HIỆP THÀNH BÌNH THUẬN,3401266429
273,CÔNG TY CỔ PHẦN NÔNG NGHIỆP ECOTECH - CHI NHÁNH BÌNH THUÂN,318619521
274,CÔNG TY TNHH NÔNG NGHIỆP VĂN TIẾN - CHI NHÁNH BÌNH THUẬN,2902224643
275,CÔNG TY TNHH TƯ VẤN BĐS NGUYỄN NHUNG - CHI NHÁNH BÌNH THUẬN,2803166038
276,CÔNG TY TNHH TM LONG THI,3401266972
277,CÔNG TY TNHH TM DV MOON - CHI NHÁNH PHAN THIẾT,318717455
278,CÔNG TY CỔ PHẦN TÂN HÀ CHÍ CÔNG,3401267133
279,CÔNG TY TNHH MINH QUÂN FOOD,1900711897
280,CÔNG TY TNHH MTV TRẠM SẠT PHÁT ĐẠT,2001409409
281,CÔNG TY TNHH  MAMIO CARE,2001409688
282,CÔNG TY TNHH KIM HƯNG PHÁT THỊNH,1900711600
283,CÔNG TY TNHH ĐÀO TẠO CỬU LONG,1900711463
284,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG 69,2001409832
285,CHI NHÁNH - CÔNG TY CỔ PHẦN GẠO ÔNG ĐIỀN,1801650072
286,CÔNG TY TNHH ĐỨC BẢY SƠN LA - CHI NHÁNH ĐBSCL,5500541084
287,CÔNG TY TNHH XÂY DỰNG THƯƠNG MẠI TƯ VẤN THIẾT KẾ 369,2001409695
288,CÔNG TY TNHH TMDV VẬN CHUYỂN TOÀN DANH,1900711537
289,CÔNG TY TNHH TMDV BÌNH MINH LG,1900710854
290,CÔNG TY TNHH  VẬN TẢI THIỆN NHÂN CÀ MAU,2001409423
291,CÔNG TY TNHH THUỶ SẢN QUYÊN THÁI,2001409790
292,CÔNG TY TNHH  MTV THƯƠNG MẠI DỊCH VỤ THỦY SẢN KIM NGÂN,1900711174
293,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ PHÂN PHỐI VIỆT HƯNG PHÚ,1900711664
294,CHI NHÁNH CÔNG TY TNHH TƯ VẤN ĐẦU TƯ ĐẠT PHÚ,310934257
295,CÔNG TY TNHH MTV NGUYỄN THỊ SƯƠNG,2001409744
296,CÔNG TY TNHH THỦY SẢN MỸ ANH,2001409529
297,CÔNG TY TNHH MTV TUỆ TRÂM - NHA KHOA SÀI GÒN SMILE,1900711689
298,CÔNG TY TNHH NƯỚC ĐÁ CHÍ LINH,2001409776
299,CÔNG TY TNHH XUẤT NHẬP KHẨU NÔNG THUỶ SẢN VẠN TỶ,1900711590
300,CÔNG TY TNHH MTV QUẢNG CÁO QUÁCH ĐẠI,2001409550
301,CÔNG TY TNHH PHÚC HOÀNG MỸ,2001409705
302,CÔNG TY TNHH MTV CHIÊU HƯNG LONG,2001409751
303,CHI NHÁNH CÔNG TY CỔ PHẦN VẠN PHÚC - PHÒNG KHÁM ĐA KHOA 63 NGÔ QUYỀN - TRUNG TÂM TIÊM CHỦNG SOS CÀ MAU,2000443319
304,CÔNG TY TNHH TM DV NHÔM KÍNH QUỐC CƯỜNG,6300394645
305,CÔNG TY TNHH THỰC PHẨM QUAN YUAN,1801828816
306,6300394620,6300394620
307,CÔNG TY TNHH ĐẦU TƯ TM DỊCH VỤ TỔNG HỢP PHÚ VĨNH TIẾN,6300394613
308,CÔNG TY TNHH THỰC PHẨM THIÊN PHONG 6886,1801827033
309,CÔNG TY TNHH XUẤT NHẬP KHẨU DƯƠNG HUY HOÀNG FOOD,1801828206
310,CÔNG TY TNHH TMDV VẬN TẢI PHƯỚC THIỆN,1801828904
311,CÔNG TY TNHH MTV HÒN KHOAI,1801828894
312,CÔNG TY TNHH MTV TV TK XD THỊNH PHÁT,1801828950
313,DOANH NGHIỆP TƯ NHÂN TIỆM VÀNG TUYẾT SƯƠNG,2200831929
314,CÔNG TY HD QUẢN LÝ THANH LÝ TÀI SẢN CỬU LONG,1801829030
315,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ĐẠI THỊNH PHÁT DCG,1801829048
316,CÔNG TY TNHH THƯƠNG MẠI THỦY SẢN BẠCH LIÊN,2200831936
317,CÔNG TY TNHH  KIM LOẠI CẦN THƠ,1801826713
318,CHI NHÁNH CẦN THƠ - CÔNG TY CỔ PHẦN NÔNG NGHIỆP BỘI THU,109512239
319,CÔNG TY TNHH TRUYỀN THÔNG RELICSOFT,1801829009
320,CÔNG TY TNHH TMXD VẬN TẢI NGỌC TUYÊN,1801828855
321,CÔNG TY TNHH  ĐIỆN MẶT TRỜI NHẬT QUANG,1801828774
322,CÔNG TY TNHH SẢN XUẤT THỰC PHẨM ĐÓNG HỘP HƯƠNG GIANG,1801828936
323,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XÂY DỰNG PHÁT TÀI LỘC,6300394596
324,CÔNG TY TNHH MID - CN CẦN THƠ,1801828887
325,CÔNG TY TNHH MTV NĂNG LƯỢNG XANH MỘNG CẦM,1801828848
326,VĂN PHÒNG ĐẠI DIỆN TẠI CẦN THƠ - CÔNG TY TNHH LỮ HÀNH QUỐC TẾ CHÂN TRỜI MỚI,315909938
327,CÔNG TY TNHH XD TM DV TÚ HUỲNH TH,1801826287
328,CÔNG TY TNHH MTV XD TM DV ĐA KIÊM NGÂN,1801828728
329,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN MINH LY,4800953626
330,CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI MAI LINH 88,4800953760
331,CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG PHƯƠNG LAN,4800952213
332,CÔNG TY TNHH ĐO ĐẠC VÀ BẢN ĐỒ CAO BẰNG,4800953665
333,CÔNG TY CỔ PHẦN XÂY DỰNG BÊ TÔNG BÌNH MINH,4800953792
334,CÔNG TY TNHH THIẾT KẾ XÂY DỰNG NỘI THẤT GREEN HOME CAO BẰNG,4800953778
335,CÔNG TY TNHH THƯƠNG MẠI HƯNG THỊNH TL,4800953785
336,CHI NHÁNH CÔNG TY TNHH MỘT THÀNH VIÊN KINH DOANH TỔNG HỢP HOÀNG MINH,105274953
337,CÔNG TY TNHH NGA VINH HÀ QUẢNG,4800953753
338,CÔNG TY TNHH BẢO TUẤN 88,4800953746
339,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHAI THÁC VÀ CHẾ BIẾN KHOÁNG SẢN MINH KHANG,4800953697
340,CÔNG TY TNHH CAO BẰNG GREEN RIDERS,4800953672
341,CÔNG TY TRÁCH NHIỆM HỮU HẠN TIẾN MẠNH CAO BẰNG,4800953658
342,CÔNG TY TNHH KIẾN TRÚC HIÊN STUDIO,4800953707
343,CÔNG TY TNHH BẤT ĐỘNG SẢN TÍN PHÁT CAO BẰNG,4800953640
344,CÔNG TY TNHH Ô TÔ THÁI NGUYÊN - CHI NHÁNH CAO BẰNG,4600704132
345,CÔNG TY TNHH XÂY DỰNG NGỌC QUÝ,4800953471
346,CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI QHOME,4800953619
347,CÔNG TY TNHH VIBAP – CHI NHÁNH CAO BẰNG,319293142
348,VĂN PHÒNG ĐẠI DIỆN TẠI CAO BẰNG - CÔNG TY CỔ PHẦN KỸ THUẬT ĐO ĐẠC BẢN ĐỒ ĐẠI VIỆT,111349928
349,CÔNG TY TNHH TRƯỜNG THỊNH 689,4800953457
350,CÔNG TY TNHH NÔNG LÂM NGHIỆP BỀN VỮNG CAO BẰNG,4800952809
351,CÔNG TY TNHH HTP BUILD,4800953584
352,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ THỂ THAO HIỂN VINH,4800953552
353,CÔNG TY TNHH MTV KIM ĐỒNG,4800953545
354,CÔNG TY TNHH LƯƠNG THỰC THỰC PHẨM ĐẤT PHƯƠNG NAM,402336218
355,CÔNG TY TNHH DIỆP LINH ĐÀ NẴNG,402336916
356,CÔNG TY TNHH ST ĐÀ NẴNG,402336842
357,CÔNG TY TNHH TRƯỜNG KIÊN GROUP,402336313
358,CÔNG TY CỔ PHẦN MARKEE,402336899
359,CÔNG TY TNHH NHA KHOA NỤ CƯỜI VIỆT,402336881
360,CÔNG TY TNHH THAFOCO,402336955
361,CÔNG TY TNHH TƯ VẤN XÂY DỰNG VÀ THƯƠNG MẠI THẠNH BÌNH,4001331361
362,CÔNG TY TNHH SÁNG TẠO THỦ CÔNG VIỆT NAM,4001331202
363,CÔNG TY TNHH OFOCUS,4001331065
364,CÔNG TY TNHH TMDV GIANG ĐÔNG SƠN,4001330784
365,CÔNG TY TNHH BEACON RISK ADVISORY,4001330858
366,CÔNG TY TNHH JEA LOGISTICS VIỆT NAM,402335574
367,VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN FUTALAND,316784953
368,CÔNG TY TNHH GIÁO DỤC NGÔI SAO MỚI,4001331153
369,CÔNG TY TNHH RICE & CO,4001331259
370,CÔNG TY TNHH CLOWNGOD,402336962
371,CÔNG TY CỔ PHẦN TBIKEVN,4001331234
372,CÔNG TY TNHH MEKTRIC GLOBAL,4001331241
373,CÔNG TY TNHH  NHÀ BẠCH TUỘC,402336560
374,CÔNG TY TNHH BẢO TÀI LÊ,402336225
375,CÔNG TY TNHH NHÀ HÀNG KHÁCH SẠN GỖ VIỆT ĐÀ NẴNG,402334700
376,CÔNG TY TNHH RAMI XANH,402335990
377,CÔNG TY CỔ PHẦN TỔ CHỨC CỘNG ĐỒNG THỂ THAO ĐIỆN TỬ,402335969
378,"CÔNG TY TNHH THƯƠNG MẠI, THIẾT KẾ & XÂY DỰNG TUẤN LÊ",402335292
379,CÔNG TY TNHH MTV NÔNG SẢN LINH HÀ,6001834270
380,CÔNG TY TNHH GIA CÔNG CƠ KHÍ THẾ THUẬN THIÊN,6001833566
381,CÔNG TY TNHH VIỆT ANH ST,4401132226
382,CÔNG TY TNHH MỘT THÀNH VIÊN TỈNH NHÀN,6001832139
383,CÔNG TY TNHH MTV LỐP Ô TÔ TÌNH 47,6001834601
384,CÔNG TY CỔ PHẦN CÔNG NGHỆ SỐ HÓA VÀ THƯƠNG MẠI DDC,6001834739
385,CÔNG TY TNHH PHÚC ANH AGRI,6001834464
386,CÔNG TY TNHH DỊCH VỤ NGUYÊN KIỆT,4401132498
387,CÔNG TY TNHH BAZAN LAB,6001834792
388,CÔNG TY CỔ PHẦN ĐẦU TƯ KINH DOANH BẤT ĐỘNG SẢN TÂY NGUYÊN HOLDINGS – VĂN PHÒNG ĐẠI DIỆN ĐẮK LẮK,316530370
389,CÔNG TY TNHH GIÁO DỤC TÂM PHÚC EDU,4401132240
390,CÔNG TY CỔ PHẦN STORY BEAN,6001831576
391,CÔNG TY TNHH GIÁO DỤC VÀ ĐÀO TẠO KIM TIỀN THẢO GROUP,4401132480
392,CÔNG TY TNHH NÔNG SẢN PHONG YẾN ĐẮK LẮK,6001832509
393,CÔNG TY TNHH THANH SANG HOME,6001834520
394,CHI NHÁNH ĐẮK LẮK - CÔNG TY TNHH NATIONAL TYRES,316327957
395,CÔNG TY TNHH MTV NÔNG SẢN PHÚC TRÚC,6001831142
396,CÔNG TY TNHH XNK NÔNG SẢN TRUNG TÍN,6001834721
397,CÔNG TY TRÁCH NHIỆM HỮU HẠN DỊCH VỤ TƯ VẤN THUẾ MINH TUẤN,6001834665
398,CÔNG TY TNHH XNK XUÂN QUÂN,6001832964
399,CÔNG TY CP  THƯƠNG MẠI DV THẢO NGUYÊN XANH,6001834697
400,CÔNG TY CỔ PHẦN QIRO,6001833573
401,CÔNG TY TNHH MTV PHÂN BÓN NGHIỆP LINH,6001833541
402,CÔNG TY TNHH MTV THANH THỦY ĐẮK LẮK,6001833855
403,CHI NHÁNH ĐẮK LẮK - CÔNG TY CỔ PHẦN THỰC PHẨM HẢO CHI VIỆT NAM,4202010985
404,VĂN PHÒNG ĐẠI DIỆN ĐỨC MẠNH - CÔNG TY TNHH NAM CAO NGUYÊN,6400402762
405,CÔNG TY TNHH MTV THƯƠNG MẠI NGỌC NGUYÊN,6400466533
406,CÔNG TY TNHH MTV THƯƠNG MẠI VÀ DỊCH VỤ QUANG HƯNG,6400466780
407,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN PHÂN BÓN ĐỨC TRUNG,6400465177
408,CÔNG TY TNHH MTV THƯƠNG MẠI TUYẾT VỸ,6400466540
409,CÔNG TY TNHH NÔNG SẢN PHẠM DŨNG,6400466565
410,CÔNG TY TNHH VIỆT MỸ TÂY NGUYÊN - CHI NHÁNH QUẢNG THUẬN,6400462899
411,CÔNG TY TNHH VIỆT MỸ TÂY NGUYÊN - CHI NHÁNH ĐĂK SIN,6400462899
412,CÔNG TY TNHH MỘT THÀNH VIÊN THỨ NHI,6400465219
413,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN THÁI HOÀNG,6400465709
414,CÔNG TY TRÁCH NHIỆM HỮU HẠN QUỲNH LONG ĐẮK NÔNG,6400466607
415,CÔNG TY TNHH MTV THƯƠNG MẠI HOÀNG SƠN TUY ĐỨC,6400466773
416,CÔNG TY TNHH MỘT THÀNH VIÊN MINH TUẤN ĐẮK SONG,6400465829
417,CÔNG TY TNHH MỘT THÀNH VIÊN NÔNG SẢN THỊNH VƯỢNG,6400466519
418,CÔNG TY TNHH MTV THANH XUÂN TUY ĐỨC,6400466597
419,CÔNG TY TNHH THƯƠNG MẠI NÔNG SẢN BẢO NGỌC,6400466621
420,CÔNG TY TNHH VIETNAM INSECT EXPORTS,6400466526
421,CÔNG TY TNHH CÁM GẠO PHƯƠNG NGA,6400466614
422,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN THƯƠNG PHƯỢNG,6400466798
423,CÔNG TY TNHH KHANG THỊNH TOÀN,6400466501
424,CÔNG TY TRÁCH NHIỆM HỮU HẠN THUẬN KHUYÊN,6400467054
425,CÔNG TY TNHH MỘT THÀNH VIÊN VLXD GIA HÂN,6400467047
426,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HỒNG TỊNH,6400467061
427,CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN THƯƠNG MẠI TUẤN ANH,6400467015
428,CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN THƯƠNG MẠI ĐỨC TÌNH,6400467022
429,CÔNG TY TNHH TM&DV DU THỦY,5600358798
430,CÔNG TY TNHH QUÝ ĐỨC ĐIỆN BIÊN,5600358692
431,CÔNG TY TNHH TƯ VẤN VÀ XÂY DỰNG MINH ĐỨC ĐIỆN BIÊN,5600358702
432,CÔNG TY TNHH PHƯƠNG BẮC TỦA CHÙA,5600358565
433,CÔNG TY TNHH CHÍ LỘC ĐIỆN BIÊN,5600358741
434,CÔNG TY TNHH NÔNG SẢN TÙNG PHƯƠNG,5600357297
435,CÔNG TY TNHH MỘC AN NÔNG,5600358325
436,CÔNG TY CỔ PHẦN KHAI THÁC KHOÁNG SẢN ĐIỆN BIÊN,5600358678
437,CÔNG TY TNHH VỊNH AN ĐIỆN BIÊN,5600358646
438,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ KHỞI NGUYÊN ĐIỆN BIÊN,5600358660
439,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI TÔN MINH PHÁT,5600357723
440,CÔNG TY TRÁCH NHIỆM HỮU HẠN TƯ VẤN & XÂY DỰNG CÔNG MINH,5600358621
441,CÔNG TY TNHH TM TUẤN NHUNG ĐIỆN BIÊN,5600358653
442,CÔNG TY TNHH VLXD THỊNH VƯỢNG ĐIỆN BIÊN,5600358558
443,CÔNG TY CỔ PHẦN MINH PHƯƠNG ĐIỆN BIÊN,5600358597
444,CÔNG TY TNHH ĐẠI HỌC ĐIỆN BIÊN,5600358607
445,CÔNG TY TNHH NÀNG FRESH FOOD,5600358572
446,CÔNG TY TNHH KIM BẢO ĐIỆN BIÊN,5600358533
447,CÔNG TY TNHH HOÀNG MAI ĐẠI PHÁT ĐIỆN BIÊN,5600358318
448,CÔNG TY TNHH HÙNG ĐỨC ĐIỆN BIÊN,5600358195
449,CÔNG TY TNHH Ô TÔ XE MÁY HẢI DƯƠNG,5600357811
450,CÔNG TY TNHH HẢI QUÂN ĐIỆN BIÊN,5600357882
451,CÔNG TY TNHH AN HUY ĐIỆN BIÊN,5600357674
452,CÔNG TY TNHH TM VÀ DV MẠNH ĐẠT ĐIỆN BIÊN,5600358526
453,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ ĐỨC HÙNG 1.8,5600358519
454,CÔNG TY TNHH LS NS THÀNH TRUNG,3604100027
455,CÔNG TY CỔ PHẦN  TƯ VẤN ĐẦU TƯ VÀ THẨM ĐỊNH GIÁ BẢO TÍN,3604096772
456,CÔNG TY TNHH  MTV TM GIA BẢO,3801351301
457,CÔNG TY TNHH DỊCH VỤ VẬN TẢI LONG NHẬT,3604098667
458,VĂN PHÒNG ĐẠI DIỆN CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT TM - DV DUY ANH,3801226526
459,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU KHÁNH DÀNG,3801349750
460,CÔNG TY TNHH THƯƠNG MẠI ÁNH MAI ĐN,3801350883
461,CÔNG TY CỔ PHẦN PROMEDVET VIỆT NAM,3604098579
462,CÔNG TY TNHH XNK TRÁI CÂY PHÚ GIA HÂN,3801349630
463,CÔNG TY TNHH CUNG ỨNG NHÂN LỰC HẢI ĐĂNG PHÁT,3604099935
464,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI VÀ ĐẦU TƯ ĐẠI PHƯỚC,3604099981
465,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HOA MAI HR,3801349969
466,CÔNG TY TNHH MTV MAPLE NEW MATERIAL VIỆT NAM,3801350280
467,CÔNG TY TNHH TMDV GIA DỤNG TRƯƠNG PHƯỢNG,3801350562
468,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TRỊNH ĐÀO KIM ANH,3801350763
469,CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT VÀ THƯƠNG MẠI NGỮ LỊCH,3801351238
470,CÔNG TY TNHH GẠO CHÀ SÀY HẢI YẾN,3604098547
471,CÔNG TY CỔ PHẦN DỊCH VỤ NHÀ SẠCH SOLAR,3604099942
472,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ĐỖ ĐẠI DƯƠNG,3604099332
473,CÔNG TY TNHH MTV LIÊN VIỆT PHÁT,3801351132
474,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI XNK AN MỘC HƯƠNG,3604097871
475,CÔNG TY TNHH TMDV HOA NGUYỄN VN,3801350717
476,CÔNG TY TNHH MAI KIM OANH,3801344752
477,CÔNG TY TNHH NÔNG NGHIỆP TUÂN GIA PHÁT,3604098314
478,CÔNG TY TNHH TSP CONTRACKSON,3604099928
479,CÔNG TY TRÁCH NHIỆM HỮU HẠN NĂNG LƯỢNG TÁI TẠO TÂN PHƯỚC,1201728802
480,CÔNG TY TNHH NS TUẤN LINH,1201728601
481,CÔNG TY TNHH THAN SINH HỌC LONG HẬU,1201727622
482,CÔNG TY TNHH THIẾT KẾ THI CÔNG XÂY DỰNG KHP CONS,1402230372
483,CÔNG TY TNHH DU LỊCH TÂY NAM THƯỜNG PHƯỚC,1402230319
484,CÔNG TY TNHH XÂY DỰNG HUỲNH HỮU LĨNH,1201727541
485,CÔNG TY TNHH TM XD PHƯỚC THÀNH,1201728351
486,CÔNG TY TNHH KIM HÂN LỢI,1402230358
487,CÔNG TY TNHH TOÀN TIẾN 63,1201728584
488,CÔNG TY TNHH NS THANH HUY,1201728577
489,CÔNG TY TRÁCH NHIỆM HỮU HẠN PHÚ SƠN TIỀN GIANG,1201721902
490,CÔNG TY TNHH TDTS,1201728520
491,CÔNG TY TNHH TMDV TRÂM ĐẶNG VN,1402229955
492,CÔNG TY TNHH TMDV HÀ THÀNH H&T,1201727855
493,CÔNG TY TNHH TMDV PHÚC HOÀNG VN,1201726876
494,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ ÁI VY - QVN,1201721797
495,CÔNG TY TNHH THƯƠNG MẠI VẬN TẢI MINH PHÁT LAI VUNG,1402230340
496,CÔNG TY TNHH TMDV GƯƠNG NGUYỄN,1402230044
497,CÔNG TY CỔ PHẦN CÔNG NGHỆ ĐÔNG Y AN SINH,1402229881
498,CÔNG TY TNHH TMDV TRƯƠNG THÙY,1402230157
499,CÔNG TY CỔ PHẦN ĐẦU TƯ & PHÁT TRIỂN ĐỊA ỐC TÂY ĐÔ,1402230252
500,CÔNG TY TNHH XE NÂNG HỒNG MINH,1402230132
501,CÔNG TY TNHH ÂN THƯ,1201728513
502,CÔNG TY TNHH HAI THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ XÂY DỰNG HIỆP THÀNH ĐỒNG THÁP,1402230069
503,CÔNG TY TNHH WIN LIFE,1201728231
504,CÔNG TY TNHH NHA KHOA VIỆT MỸ QUY NHƠN,4101688936
505,CÔNG TY TNHH  TM TỔNG HỢP VÂN TƯỜNG,4101688580
506,CÔNG TY TNHH TỔNG HỢP THẢO NHI,4101688887
507,CÔNG TY TNHH NHUẬN TÍN,4101688911
508,CÔNG TY TNHH DỊCH VỤ TỔNG HỢP THỦY MỘC,5901251304
509,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ KHÁNH HOÀN,4101688492
510,CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI TỔNG HỢP THỊNH TIẾN PHÁT,4101688855
511,CÔNG TY TNHH CÔNG NGHỆ THÀNH MINH HƯNG,5901251255
512,CÔNG TY TNHH CHĂN NUÔI GIA HỮU,5901250452
513,CÔNG TY TNHH HPA EDUCATION,4101688735
514,CÔNG TY TNHH HAI THÀNH VIÊN TD GLOBAL GIA LAI,4101688823
515,CÔNG TY TNHH MTV VT XD VŨ TRINH,4101688608
516,CÔNG TY TNHH MTV PHƯƠNG THU GIA LAI,5901251223
517,CÔNG TY TNHH TM VÀ DV VẬN TẢI ANH MINH,4101688527
518,CÔNG TY TNHH MỘT THÀNH VIÊN BẢO KHA GL,5901250501
519,CÔNG TY TNHH SẢN XUẤT MTV KHÁNH CHI,4101688566
520,CÔNG TY TNHH XÂY DỰNG AN+,4101688848
521,VĂN PHÒNG ĐẠI DIỆN KON GANG - CÔNG TY TNHH NAM CAO NGUYÊN,6400402762
522,VĂN PHÒNG ĐẠI DIỆN GIA LAI - CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THẨM ĐỊNH GIÁ THÀNH NAM,313354399
523,CÔNG TY TNHH TỔNG HỢP XÂY DỰNG THANH BÌNH,4101688407
524,CÔNG TY TNHH GIÀY HUY PHƯƠNG,4101688781
525,CÔNG TY TNHH ĐA PHƯƠNG TIỆN MỘT NGÔI NHÀ,4101687435
526,CÔNG TY TNHH HUỆ NGỌC THÀNH,5901250572
527,CÔNG TY TNHH TM VÀ DV IN HUYNH THỊNH,4101688809
528,CÔNG TY CỔ PHẦN ĐIỆN GIÓ TNE VIỆT XANH,5901250741
529,TRUNG TÂM KINH DOANH - VIỄN THÔNG HÀ GIANG,11132375
530,CÔNG TY TNHH TỔNG HỢP BLUESEA - CHI NHÁNH ĐỒNG VĂN,2803158679
531,CÔNG TY TNHH TIẾN THÀNH AUTO 88,5100504828
532,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ DU LỊCH VẠN ĐIỀN – CHI NHÁNH ĐỒNG VĂN,5100498606
533,CÔNG TY TRÁCH NHIỆM HỮU HẠN KHÁNH LINH HG,5100505010
534,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN ANZ VIỆT NAM,5100505003
535,CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐÔNG TÙNG 68,5100504962
536,CÔNG TY TRÁCH NHIỆM HỮU HẠN DIỆN QUỲNH,5100504994
537,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN CAO NGỌC HỒI,5100504930
538,CÔNG TY TNHH 2TV THU THANH,5100504916
539,CÔNG TY TNHH MTV HOAN HOAN,5100504909
540,CÔNG TY TNHH VẬT LIỆU XÂY DỰNG NAM KHÁNH TÂN QUANG,5100504867
541,CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP HUY HƯNG,5100504874
542,CÔNG TY TRÁCH NHIỆM HỮU HẠN CƯỜNG YẾN HG,5100504708
543,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XINMEI,5100504803
544,CÔNG TY TNHH  MỘT THÀNH VIÊN HOÀNG NGUYÊN HÀ GIANG,5100504793
545,CÔNG TY TNHH TM & DV HC QUỲNH ANH,5100504786
546,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÀ SẢN XUẤT THỰC PHẨM LONG BẢY,5100504698
547,CÔNG TY TNHH SA MỘC HÀ GIANG,5100504722
548,CÔNG TY TNHH THÀNH LONG HG,5100504779
